id_appointment,nama_customer,layanan,tanggal,jam_mulai,jam_selesai,durasi_menit,id_pegawai
APN5502,Eli Nasyiah,Facial,06/05/2025,10:56:00,11:56:00,60,PGW0040
APN5503,Harja Zulkarnain,Manicure,06/14/2025,11:13:00,11:58:00,45,PGW0037
APN5504,Jaya Halimah,Facial,03/03/2025,02:17:00,03:17:00,60,PGW0010
APN5505,Makara Siregar,Manicure,05/10/2025,09:33:00,10:18:00,45,PGW0023
APN5506,Ir. Wani Mandasari,Spa,06/18/2025,11:14:00,12:14:00,60,PGW0047
APN5507,"Balamantri Puspasari, S.Ked",Manicure,06/19/2025,19:48:00,21:18:00,90,PGW0046
APN5508,Cahyanto Widodo,Facial,03/09/2025,01:10:00,02:40:00,90,PGW0033
APN5509,"Zulaikha Nainggolan, S.Psi",Pedicure,07/15/2025,15:45:00,17:15:00,90,PGW0032
APN5510,"Hani Suryono, S.I.Kom",Perawatan Rambut,05/30/2025,13:09:00,13:54:00,45,PGW0018
APN5511,dr. Zizi Widiastuti,Manicure,03/20/2025,05:50:00,06:35:00,45,PGW0012
APN5512,"Sakura Wastuti, S.Sos",Facial,08/09/2025,06:24:00,07:24:00,60,PGW0040
APN5513,Karen Yuniar,Facial,02/26/2025,16:34:00,17:04:00,30,PGW0008
APN5514,Yessi Suartini,Pedicure,04/16/2025,15:08:00,15:53:00,45,PGW0040
APN5515,Drs. Balidin Gunawan,Facial,04/12/2025,21:18:00,22:03:00,45,PGW0001
APN5516,"drg. Devi Wulandari, S.Pt",Pedicure,03/01/2025,01:57:00,03:27:00,90,PGW0021
APN5517,Maimunah Hakim,Perawatan Rambut,04/07/2025,23:41:00,00:26:00,45,PGW0013
APN5518,dr. Ade Uwais,Spa,05/01/2025,15:35:00,16:20:00,45,PGW0020
APN5519,"Ophelia Lailasari, S.Pt",Manicure,05/28/2025,00:50:00,02:20:00,90,PGW0001
APN5520,Devi Hassanah,Pedicure,06/22/2025,22:05:00,23:35:00,90,PGW0044
APN5521,Sari Damanik,Pedicure,07/27/2025,11:58:00,12:58:00,60,PGW0035
APN5522,"H. Irsad Gunawan, S.E.I",Perawatan Rambut,06/14/2025,22:54:00,00:24:00,90,PGW0038
APN5523,Pranawa Mahendra,Perawatan Rambut,06/19/2025,01:19:00,02:04:00,45,PGW0020
APN5524,"Paulin Andriani, M.Ak",Spa,03/06/2025,07:24:00,08:54:00,90,PGW0033
APN5525,Elvin Nababan,Spa,07/05/2025,10:09:00,11:39:00,90,PGW0031
APN5526,Hj. Hafshah Pertiwi,Pedicure,05/29/2025,06:52:00,08:22:00,90,PGW0037
APN5527,Zamira Rajasa,Pedicure,03/20/2025,20:35:00,22:05:00,90,PGW0002
APN5528,drg. Faizah Budiyanto,Facial,06/15/2025,16:52:00,17:52:00,60,PGW0002
APN5529,"Drs. Karma Suwarno, S.T.",Perawatan Rambut,05/24/2025,00:30:00,01:30:00,60,PGW0015
APN5530,"R.A. Maida Kurniawan, M.Kom.",Pedicure,06/22/2025,08:14:00,09:44:00,90,PGW0045
APN5531,Samsul Dongoran,Manicure,07/21/2025,01:44:00,02:44:00,60,PGW0004
APN5532,Ellis Uwais,Facial,07/10/2025,05:30:00,07:00:00,90,PGW0020
APN5533,Dt. Daryani Hassanah,Manicure,05/06/2025,19:43:00,20:43:00,60,PGW0002
APN5534,Latif Simbolon,Pedicure,06/08/2025,19:42:00,20:27:00,45,PGW0045
APN5535,Legawa Nasyiah,Spa,04/09/2025,11:04:00,11:34:00,30,PGW0040
APN5536,Dr. Nyana Widodo,Facial,04/25/2025,03:18:00,04:18:00,60,PGW0025
APN5537,Lantar Haryanti,Facial,06/09/2025,14:26:00,15:56:00,90,PGW0018
APN5538,Umaya Sihombing,Perawatan Rambut,05/23/2025,09:14:00,10:44:00,90,PGW0007
APN5539,Naradi Suryono,Facial,05/22/2025,12:34:00,13:19:00,45,PGW0026
APN5540,Balidin Purnawati,Spa,07/05/2025,19:27:00,20:57:00,90,PGW0046
APN5541,Bakiman Sinaga,Perawatan Rambut,04/09/2025,23:58:00,00:58:00,60,PGW0045
APN5542,Sidiq Puspita,Spa,04/12/2025,03:29:00,04:14:00,45,PGW0021
APN5543,Kawaya Suartini,Perawatan Rambut,03/19/2025,13:44:00,14:29:00,45,PGW0003
APN5544,Bahuraksa Lailasari,Perawatan Rambut,03/11/2025,20:33:00,21:33:00,60,PGW0027
APN5545,"Tgk. Eka Prasetyo, M.Kom.",Pedicure,05/31/2025,11:31:00,13:01:00,90,PGW0009
APN5546,Tgk. Jayadi Napitupulu,Spa,08/16/2025,04:55:00,05:25:00,30,PGW0035
APN5547,Kezia Mangunsong,Pedicure,06/29/2025,08:27:00,09:27:00,60,PGW0005
APN5548,Drs. Slamet Simanjuntak,Pedicure,05/15/2025,18:57:00,19:27:00,30,PGW0020
APN5549,"Sutan Hari Hasanah, S.Kom",Facial,05/16/2025,08:48:00,09:48:00,60,PGW0039
APN5550,"Cut Ulya Rahmawati, M.TI.",Facial,05/31/2025,03:03:00,04:03:00,60,PGW0014
APN5551,R. Vivi Santoso,Pedicure,04/20/2025,01:09:00,01:54:00,45,PGW0014
APN5552,"Zizi Mustofa, S.T.",Perawatan Rambut,03/26/2025,17:34:00,18:19:00,45,PGW0015
APN5553,Novi Kusumo,Perawatan Rambut,05/16/2025,20:58:00,21:58:00,60,PGW0017
APN5554,Puti Wani Halimah,Perawatan Rambut,06/19/2025,13:39:00,14:09:00,30,PGW0043
APN5555,Jessica Hasanah,Spa,05/02/2025,09:50:00,10:20:00,30,PGW0007
APN5556,Cinta Purnawati,Facial,05/06/2025,10:23:00,11:08:00,45,PGW0005
APN5557,Uli Wulandari,Pedicure,08/02/2025,21:59:00,22:29:00,30,PGW0040
APN5558,Yuni Kuswandari,Facial,04/30/2025,08:31:00,09:31:00,60,PGW0023
APN5559,Victoria Halim,Manicure,03/22/2025,10:41:00,12:11:00,90,PGW0019
APN5560,Raden Rahayu,Perawatan Rambut,04/02/2025,06:00:00,07:30:00,90,PGW0042
APN5561,"drg. Harjo Hutapea, S.Farm",Spa,04/16/2025,07:47:00,08:17:00,30,PGW0010
APN5562,Atmaja Sitorus,Spa,06/04/2025,19:18:00,20:48:00,90,PGW0027
APN5563,Hamzah Maheswara,Perawatan Rambut,05/27/2025,00:03:00,00:33:00,30,PGW0017
APN5564,Enteng Situmorang,Facial,06/13/2025,11:23:00,12:23:00,60,PGW0006
APN5565,Betania Novitasari,Spa,07/31/2025,20:28:00,21:13:00,45,PGW0039
APN5566,Bakiadi Andriani,Facial,06/29/2025,14:15:00,14:45:00,30,PGW0030
APN5567,"Bella Permata, S.Kom",Pedicure,07/27/2025,10:55:00,11:55:00,60,PGW0002
APN5568,Cinthia Maryadi,Pedicure,05/24/2025,21:22:00,21:52:00,30,PGW0027
APN5569,"Baktianto Hartati, S.H.",Spa,05/24/2025,16:40:00,17:25:00,45,PGW0043
APN5570,"drg. Nasim Puspita, S.E.",Facial,04/26/2025,13:05:00,14:35:00,90,PGW0007
APN5571,"Mulyanto Siregar, M.TI.",Pedicure,04/12/2025,09:18:00,09:48:00,30,PGW0034
APN5572,R. Wadi Uyainah,Perawatan Rambut,05/11/2025,15:49:00,16:49:00,60,PGW0010
APN5573,Carla Pradipta,Facial,05/09/2025,22:31:00,23:31:00,60,PGW0004
APN5574,"Drs. Galang Suwarno, S.Gz",Perawatan Rambut,04/14/2025,19:52:00,20:22:00,30,PGW0006
APN5575,R. Puji Yulianti,Manicure,04/29/2025,02:34:00,03:34:00,60,PGW0009
APN5576,Kania Mandasari,Facial,05/20/2025,23:21:00,23:51:00,30,PGW0034
APN5577,Jayadi Gunarto,Perawatan Rambut,05/15/2025,01:28:00,02:28:00,60,PGW0011
APN5578,Estiawan Sitompul,Perawatan Rambut,04/18/2025,11:27:00,12:27:00,60,PGW0026
APN5579,"Zelda Lailasari, M.Kom.",Manicure,05/05/2025,05:08:00,06:38:00,90,PGW0042
APN5580,"R. Winda Wijayanti, S.E.I",Manicure,05/26/2025,17:46:00,18:16:00,30,PGW0017
APN5581,Paiman Putra,Facial,04/24/2025,18:08:00,18:38:00,30,PGW0044
APN5582,Novi Kusmawati,Facial,05/14/2025,00:27:00,01:12:00,45,PGW0045
APN5583,Cornelia Widiastuti,Pedicure,05/05/2025,13:20:00,13:50:00,30,PGW0025
APN5584,R. Daniswara Latupono,Manicure,05/29/2025,20:15:00,20:45:00,30,PGW0046
APN5585,Dr. Hana Mangunsong,Pedicure,03/14/2025,07:08:00,07:38:00,30,PGW0030
APN5586,"Gatra Palastri, S.Kom",Perawatan Rambut,05/26/2025,04:21:00,05:21:00,60,PGW0010
APN5587,"Sutan Jumadi Nainggolan, S.Ked",Pedicure,05/03/2025,09:29:00,10:29:00,60,PGW0011
APN5588,"Kayla Mandasari, M.M.",Perawatan Rambut,03/23/2025,01:37:00,02:37:00,60,PGW0040
APN5589,Gina Oktaviani,Spa,03/16/2025,20:02:00,21:32:00,90,PGW0033
APN5590,Narji Mayasari,Spa,07/19/2025,14:33:00,15:33:00,60,PGW0018
APN5591,Dt. Dalimin Pudjiastuti,Manicure,06/19/2025,16:42:00,17:42:00,60,PGW0040
APN5592,Jessica Prasetya,Spa,03/21/2025,10:14:00,10:44:00,30,PGW0041
APN5593,Maimunah Rajasa,Perawatan Rambut,03/29/2025,13:37:00,14:22:00,45,PGW0012
APN5594,Rahmat Wahyuni,Pedicure,07/13/2025,15:21:00,16:06:00,45,PGW0005
APN5595,"Anita Hutapea, S.H.",Facial,06/11/2025,16:17:00,16:47:00,30,PGW0005
APN5596,"Puti Usyi Nugroho, M.M.",Pedicure,07/01/2025,12:25:00,13:10:00,45,PGW0009
APN5597,Amalia Prayoga,Facial,03/25/2025,03:45:00,04:30:00,45,PGW0006
APN5598,Heru Ardianto,Pedicure,05/14/2025,17:33:00,19:03:00,90,PGW0026
APN5599,Warsa Mahendra,Facial,06/30/2025,23:20:00,00:05:00,45,PGW0032
APN5600,Nugraha Waluyo,Manicure,05/07/2025,06:44:00,08:14:00,90,PGW0033
APN5601,"Kiandra Saefullah, S.Ked",Manicure,07/15/2025,18:03:00,18:48:00,45,PGW0007
APN5602,Pandu Prasasta,Facial,03/08/2025,03:47:00,04:17:00,30,PGW0002
APN5603,"Puti Belinda Wibowo, S.I.Kom",Facial,05/20/2025,04:37:00,05:22:00,45,PGW0021
APN5604,Uchita Sudiati,Spa,07/10/2025,03:36:00,05:06:00,90,PGW0034
APN5605,Suci Najmudin,Facial,06/09/2025,10:19:00,11:19:00,60,PGW0026
APN5606,Kayla Mandala,Manicure,06/08/2025,11:12:00,11:57:00,45,PGW0034
APN5607,"Alika Nuraini, M.M.",Perawatan Rambut,08/01/2025,07:47:00,08:32:00,45,PGW0050
APN5608,Cut Nadia Prasasta,Spa,06/30/2025,19:15:00,19:45:00,30,PGW0039
APN5609,"Dadi Purnawati, S.H.",Manicure,05/13/2025,01:47:00,02:17:00,30,PGW0043
APN5610,Yoga Mansur,Facial,05/26/2025,17:18:00,18:18:00,60,PGW0045
APN5611,Ellis Permata,Manicure,06/19/2025,06:41:00,08:11:00,90,PGW0017
APN5612,Nabila Mandasari,Facial,07/06/2025,07:32:00,08:32:00,60,PGW0032
APN5613,"Cici Ardianto, S.Gz",Perawatan Rambut,06/17/2025,21:10:00,22:10:00,60,PGW0050
APN5614,Queen Budiman,Pedicure,04/23/2025,13:00:00,13:45:00,45,PGW0024
APN5615,Eka Siregar,Facial,02/24/2025,06:27:00,07:12:00,45,PGW0019
APN5616,"Ir. Joko Winarsih, S.E.",Pedicure,06/18/2025,02:04:00,03:34:00,90,PGW0021
APN5617,"R.M. Mahesa Puspita, S.Sos",Manicure,07/16/2025,17:51:00,18:51:00,60,PGW0014
APN5618,Luluh Latupono,Perawatan Rambut,04/11/2025,22:39:00,23:39:00,60,PGW0032
APN5619,Karta Nashiruddin,Perawatan Rambut,07/06/2025,12:58:00,13:58:00,60,PGW0049
APN5620,Edison Prakasa,Facial,07/04/2025,18:26:00,19:11:00,45,PGW0036
APN5621,Kawaya Marpaung,Pedicure,04/04/2025,14:36:00,16:06:00,90,PGW0034
APN5622,dr. Dono Wahyudin,Facial,04/17/2025,02:36:00,03:21:00,45,PGW0035
APN5623,"Gawati Nasyidah, M.Pd",Pedicure,06/07/2025,02:55:00,03:55:00,60,PGW0002
APN5624,Dt. Eman Siregar,Manicure,08/06/2025,20:48:00,21:33:00,45,PGW0034
APN5625,Limar Saefullah,Facial,04/12/2025,07:54:00,08:54:00,60,PGW0001
APN5626,Kamidin Habibi,Perawatan Rambut,06/17/2025,13:38:00,14:08:00,30,PGW0001
APN5627,Aslijan Budiyanto,Facial,04/09/2025,20:11:00,20:56:00,45,PGW0025
APN5628,Ratna Pranowo,Manicure,07/12/2025,21:06:00,22:06:00,60,PGW0045
APN5629,"Ade Saputra, S.T.",Spa,04/14/2025,06:12:00,07:12:00,60,PGW0031
APN5630,"Hj. Silvia Pangestu, S.Ked",Facial,04/05/2025,11:40:00,12:25:00,45,PGW0019
APN5631,"Bakiadi Permadi, S.H.",Perawatan Rambut,06/17/2025,04:38:00,05:23:00,45,PGW0044
APN5632,Dimas Novitasari,Manicure,03/01/2025,19:07:00,19:37:00,30,PGW0021
APN5633,Mutia Prasetyo,Manicure,06/12/2025,18:57:00,19:42:00,45,PGW0043
APN5634,Dr. Endah Wasita,Perawatan Rambut,06/11/2025,11:44:00,12:29:00,45,PGW0022
APN5635,R. Irwan Saptono,Perawatan Rambut,06/08/2025,01:57:00,02:42:00,45,PGW0029
APN5636,"Mutia Simanjuntak, M.M.",Manicure,05/14/2025,16:19:00,17:19:00,60,PGW0013
APN5637,Galiono Nababan,Manicure,03/08/2025,23:32:00,00:02:00,30,PGW0043
APN5638,"Puti Amalia Tamba, M.Farm",Manicure,06/30/2025,06:59:00,08:29:00,90,PGW0028
APN5639,Ridwan Natsir,Spa,05/27/2025,20:11:00,21:11:00,60,PGW0047
APN5640,Tomi Kuswandari,Manicure,03/23/2025,16:52:00,17:37:00,45,PGW0023
APN5641,Rafid Hidayat,Pedicure,05/28/2025,12:41:00,13:11:00,30,PGW0002
APN5642,Oliva Oktaviani,Manicure,05/25/2025,15:29:00,16:29:00,60,PGW0050
APN5643,"R.M. Mariadi Hardiansyah, M.Ak",Facial,04/27/2025,19:00:00,19:45:00,45,PGW0023
APN5644,dr. Dinda Aryani,Facial,07/02/2025,22:29:00,23:59:00,90,PGW0039
APN5645,"Dr. Gawati Setiawan, S.H.",Spa,05/02/2025,09:57:00,10:42:00,45,PGW0049
APN5646,R.A. Kamaria Astuti,Manicure,04/13/2025,07:09:00,08:09:00,60,PGW0013
APN5647,Yessi Prayoga,Facial,05/21/2025,06:34:00,07:34:00,60,PGW0034
APN5648,"Ella Marbun, S.Gz",Facial,02/28/2025,21:44:00,22:29:00,45,PGW0005
APN5649,Timbul Maheswara,Pedicure,05/23/2025,04:25:00,05:10:00,45,PGW0003
APN5650,R. Amalia Yuliarti,Perawatan Rambut,06/20/2025,13:53:00,14:23:00,30,PGW0048
APN5651,"R.A. Siska Gunarto, S.Gz",Manicure,03/15/2025,19:28:00,20:13:00,45,PGW0021
APN5652,"Hj. Siska Situmorang, S.Gz",Facial,07/26/2025,08:21:00,08:51:00,30,PGW0034
APN5653,T. Dwi Prakasa,Spa,07/09/2025,01:14:00,02:14:00,60,PGW0029
APN5654,Tgk. Luwar Agustina,Spa,04/16/2025,19:32:00,21:02:00,90,PGW0037
APN5655,"Intan Usada, S.Pt",Pedicure,05/06/2025,12:03:00,12:33:00,30,PGW0046
APN5656,Lala Adriansyah,Facial,06/13/2025,12:57:00,13:57:00,60,PGW0028
APN5657,Drs. Mulya Maryati,Spa,07/22/2025,16:57:00,17:57:00,60,PGW0004
APN5658,Puji Haryanti,Perawatan Rambut,07/23/2025,04:29:00,05:14:00,45,PGW0011
APN5659,"dr. Malika Wahyuni, S.Pd",Facial,04/24/2025,16:40:00,17:25:00,45,PGW0039
APN5660,Laila Palastri,Facial,05/05/2025,02:17:00,03:17:00,60,PGW0005
APN5661,Jasmin Megantara,Facial,06/17/2025,10:18:00,10:48:00,30,PGW0026
APN5662,Banawa Gunawan,Facial,07/08/2025,13:28:00,14:13:00,45,PGW0035
APN5663,Wira Megantara,Pedicure,08/13/2025,19:46:00,21:16:00,90,PGW0012
APN5664,Hardi Gunarto,Perawatan Rambut,06/07/2025,19:49:00,20:49:00,60,PGW0026
APN5665,R.A. Ghaliyati Ardianto,Pedicure,04/14/2025,08:20:00,08:50:00,30,PGW0006
APN5666,Sadina Fujiati,Facial,02/19/2025,01:05:00,01:35:00,30,PGW0020
APN5667,Emas Novitasari,Manicure,07/04/2025,21:05:00,22:05:00,60,PGW0032
APN5668,Ulya Maryati,Manicure,03/03/2025,18:31:00,19:01:00,30,PGW0036
APN5669,Oni Rajasa,Facial,02/19/2025,13:33:00,14:18:00,45,PGW0020
APN5670,Azalea Rahayu,Manicure,06/27/2025,13:54:00,14:54:00,60,PGW0015
APN5671,Yance Nashiruddin,Facial,03/31/2025,04:48:00,05:33:00,45,PGW0034
APN5672,Amalia Najmudin,Manicure,04/14/2025,05:04:00,05:49:00,45,PGW0042
APN5673,"Cakrawangsa Manullang, S.E.I",Perawatan Rambut,03/26/2025,00:01:00,01:01:00,60,PGW0026
APN5674,Janet Siregar,Manicure,03/27/2025,14:38:00,15:23:00,45,PGW0022
APN5675,Tgk. Suci Maheswara,Pedicure,05/11/2025,23:56:00,00:26:00,30,PGW0041
APN5676,Mahfud Pratama,Pedicure,05/10/2025,14:33:00,15:33:00,60,PGW0041
APN5677,Sabrina Puspasari,Manicure,07/21/2025,11:41:00,12:11:00,30,PGW0037
APN5678,Ir. Harja Purwanti,Perawatan Rambut,06/08/2025,17:03:00,17:33:00,30,PGW0006
APN5679,Hj. Zalindra Tampubolon,Pedicure,08/13/2025,10:09:00,11:09:00,60,PGW0010
APN5680,Vera Najmudin,Pedicure,04/03/2025,06:57:00,07:27:00,30,PGW0037
APN5681,Puti Wulan Hutapea,Facial,04/29/2025,17:46:00,18:31:00,45,PGW0025
APN5682,Darimin Suryatmi,Perawatan Rambut,06/17/2025,05:01:00,05:46:00,45,PGW0016
APN5683,"Mujur Budiyanto, M.TI.",Perawatan Rambut,05/10/2025,14:41:00,16:11:00,90,PGW0008
APN5684,Agnes Pratama,Spa,04/14/2025,15:14:00,15:44:00,30,PGW0018
APN5685,Rudi Siregar,Spa,03/17/2025,15:32:00,16:17:00,45,PGW0015
APN5686,Artawan Prastuti,Facial,06/17/2025,17:40:00,18:25:00,45,PGW0012
APN5687,Suci Hidayat,Manicure,07/15/2025,07:10:00,08:10:00,60,PGW0050
APN5688,Uda Maryati,Pedicure,05/17/2025,11:17:00,12:47:00,90,PGW0023
APN5689,Elisa Wahyudin,Perawatan Rambut,07/11/2025,15:36:00,16:06:00,30,PGW0028
APN5690,Galih Budiyanto,Facial,06/02/2025,16:59:00,17:59:00,60,PGW0006
APN5691,Cawisadi Marbun,Spa,04/01/2025,09:30:00,10:00:00,30,PGW0004
APN5692,Ir. Jati Fujiati,Perawatan Rambut,04/29/2025,04:55:00,06:25:00,90,PGW0046
APN5693,Hasna Permata,Perawatan Rambut,06/05/2025,06:18:00,07:48:00,90,PGW0023
APN5694,"Ghaliyati Halimah, S.Sos",Pedicure,04/29/2025,02:43:00,03:43:00,60,PGW0030
APN5695,Fitria Suwarno,Spa,06/08/2025,12:58:00,14:28:00,90,PGW0005
APN5696,Jayadi Ardianto,Manicure,07/25/2025,19:42:00,20:12:00,30,PGW0035
APN5697,Kamaria Suryono,Spa,06/08/2025,13:29:00,14:59:00,90,PGW0006
APN5698,"Agnes Hutasoit, S.Sos",Manicure,06/23/2025,15:48:00,16:18:00,30,PGW0036
APN5699,Oliva Budiyanto,Perawatan Rambut,05/24/2025,16:09:00,17:39:00,90,PGW0024
APN5700,"Putu Maulana, M.Pd",Perawatan Rambut,08/06/2025,22:01:00,22:31:00,30,PGW0022
APN5701,Daryani Kurniawan,Perawatan Rambut,07/12/2025,15:51:00,16:51:00,60,PGW0005
APN5702,Zulaikha Purnawati,Facial,08/11/2025,08:42:00,09:27:00,45,PGW0035
APN5703,"R.A. Irma Sitompul, M.TI.",Manicure,05/26/2025,21:46:00,23:16:00,90,PGW0023
APN5704,Darman Mandala,Manicure,07/23/2025,07:22:00,08:07:00,45,PGW0041
APN5705,Cinta Maryati,Pedicure,04/24/2025,01:56:00,02:26:00,30,PGW0029
APN5706,Prasetyo Oktaviani,Facial,02/25/2025,08:24:00,09:09:00,45,PGW0046
APN5707,Gina Mahendra,Pedicure,03/10/2025,23:20:00,00:20:00,60,PGW0008
APN5708,Putri Laksita,Facial,05/07/2025,04:31:00,06:01:00,90,PGW0013
APN5709,Parman Thamrin,Pedicure,06/05/2025,04:23:00,05:08:00,45,PGW0047
APN5710,"Hj. Tira Hasanah, S.E.",Manicure,05/15/2025,00:11:00,00:41:00,30,PGW0017
APN5711,"dr. Ghani Puspita, S.I.Kom",Spa,05/30/2025,08:54:00,09:54:00,60,PGW0030
APN5712,Dalima Namaga,Spa,05/07/2025,18:29:00,19:29:00,60,PGW0050
APN5713,Harjaya Purwanti,Spa,05/20/2025,17:03:00,18:33:00,90,PGW0050
APN5714,Lega Farida,Pedicure,03/14/2025,08:59:00,10:29:00,90,PGW0027
APN5715,Ir. Ida Anggriawan,Spa,02/23/2025,18:43:00,19:13:00,30,PGW0014
APN5716,"Cawisadi Jailani, S.Sos",Pedicure,06/22/2025,06:15:00,07:45:00,90,PGW0007
APN5717,Gasti Rajata,Facial,06/03/2025,00:24:00,01:09:00,45,PGW0026
APN5718,Shania Winarsih,Manicure,06/28/2025,22:17:00,23:02:00,45,PGW0041
APN5719,Yani Zulaika,Pedicure,03/31/2025,13:13:00,14:13:00,60,PGW0008
APN5720,"Tgk. Ilsa Simanjuntak, S.Pt",Spa,04/15/2025,01:49:00,02:34:00,45,PGW0042
APN5721,R. Tri Narpati,Perawatan Rambut,06/25/2025,15:57:00,16:27:00,30,PGW0004
APN5722,Hj. Paulin Wastuti,Facial,04/30/2025,12:39:00,13:24:00,45,PGW0025
APN5723,Drs. Shakila Simanjuntak,Perawatan Rambut,06/21/2025,06:04:00,07:34:00,90,PGW0018
APN5724,Gina Mansur,Spa,07/07/2025,12:09:00,13:09:00,60,PGW0034
APN5725,Drs. Wira Wibowo,Manicure,06/29/2025,02:26:00,03:11:00,45,PGW0013
APN5726,Anom Oktaviani,Perawatan Rambut,04/24/2025,12:30:00,13:30:00,60,PGW0039
APN5727,Olga Ramadan,Facial,04/20/2025,16:06:00,17:36:00,90,PGW0028
APN5728,"Ir. Janet Mangunsong, M.Farm",Perawatan Rambut,08/01/2025,02:36:00,03:06:00,30,PGW0040
APN5729,"R. Oni Kuswandari, S.E.I",Manicure,05/20/2025,10:48:00,11:18:00,30,PGW0038
APN5730,Tedi Wahyuni,Manicure,06/26/2025,01:50:00,03:20:00,90,PGW0028
APN5731,"dr. Salimah Yuniar, S.Gz",Perawatan Rambut,05/30/2025,17:51:00,18:21:00,30,PGW0008
APN5732,"Novi Rahmawati, M.TI.",Facial,05/28/2025,10:24:00,11:24:00,60,PGW0015
APN5733,Pandu Wibisono,Facial,05/15/2025,20:08:00,20:38:00,30,PGW0032
APN5734,"Cut Bella Kuswandari, S.E.",Perawatan Rambut,06/11/2025,07:03:00,08:33:00,90,PGW0038
APN5735,Jasmani Hardiansyah,Facial,06/21/2025,03:43:00,04:13:00,30,PGW0013
APN5736,Nurul Utami,Facial,04/25/2025,08:30:00,09:30:00,60,PGW0023
APN5737,Dt. Slamet Safitri,Facial,05/03/2025,12:45:00,14:15:00,90,PGW0033
APN5738,"R. Janet Saptono, S.Pd",Manicure,05/29/2025,04:33:00,06:03:00,90,PGW0019
APN5739,Gawati Rajasa,Facial,04/15/2025,09:11:00,10:11:00,60,PGW0026
APN5740,Kemba Natsir,Perawatan Rambut,04/19/2025,13:43:00,15:13:00,90,PGW0006
APN5741,Aris Permata,Facial,02/20/2025,00:22:00,00:52:00,30,PGW0033
APN5742,Maida Suartini,Pedicure,08/01/2025,04:25:00,05:25:00,60,PGW0040
APN5743,Dt. Kenes Hidayanto,Pedicure,04/17/2025,11:24:00,12:24:00,60,PGW0014
APN5744,"Cemani Haryanto, S.Pt",Perawatan Rambut,04/29/2025,08:37:00,09:37:00,60,PGW0005
APN5745,Karya Prasetya,Perawatan Rambut,06/17/2025,11:13:00,12:43:00,90,PGW0026
APN5746,Ratna Prakasa,Pedicure,04/19/2025,04:20:00,04:50:00,30,PGW0011
APN5747,Calista Narpati,Pedicure,06/24/2025,23:34:00,00:04:00,30,PGW0022
APN5748,"Sarah Gunawan, S.T.",Facial,03/23/2025,10:49:00,11:49:00,60,PGW0038
APN5749,Gaduh Pratama,Spa,03/24/2025,09:05:00,10:35:00,90,PGW0038
APN5750,"Sari Utami, S.Pt",Manicure,06/02/2025,01:26:00,02:11:00,45,PGW0048
APN5751,Wani Januar,Pedicure,05/17/2025,14:14:00,14:59:00,45,PGW0025
APN5752,"Cut Julia Suwarno, S.Sos",Spa,05/15/2025,00:54:00,01:54:00,60,PGW0050
APN5753,Zelda Hartati,Pedicure,02/22/2025,07:42:00,08:42:00,60,PGW0022
APN5754,Rachel Sihombing,Perawatan Rambut,03/07/2025,06:16:00,07:16:00,60,PGW0004
APN5755,Drs. Vanesa Hardiansyah,Pedicure,07/10/2025,14:20:00,15:50:00,90,PGW0003
APN5756,Dt. Prabu Permadi,Facial,06/20/2025,13:50:00,15:20:00,90,PGW0037
APN5757,Cahyono Putra,Manicure,05/11/2025,17:15:00,18:15:00,60,PGW0027
APN5758,Pranawa Latupono,Facial,06/12/2025,23:35:00,00:05:00,30,PGW0050
APN5759,H. Daruna Tamba,Spa,06/23/2025,19:01:00,19:31:00,30,PGW0004
APN5760,Tgk. Akarsana Purwanti,Perawatan Rambut,08/01/2025,07:04:00,08:34:00,90,PGW0010
APN5761,R.A. Salimah Kusmawati,Manicure,05/22/2025,16:05:00,17:05:00,60,PGW0016
APN5762,Maya Tarihoran,Spa,03/29/2025,03:20:00,04:50:00,90,PGW0031
APN5763,Wisnu Salahudin,Pedicure,06/02/2025,02:41:00,03:11:00,30,PGW0026
APN5764,Ir. Timbul Adriansyah,Manicure,04/19/2025,12:28:00,13:13:00,45,PGW0033
APN5765,"Jamalia Ardianto, S.Farm",Perawatan Rambut,05/03/2025,03:34:00,04:34:00,60,PGW0024
APN5766,Daru Wastuti,Perawatan Rambut,05/19/2025,01:45:00,02:45:00,60,PGW0012
APN5767,"Dr. Lala Tamba, M.M.",Facial,03/29/2025,19:43:00,20:13:00,30,PGW0001
APN5768,Drs. Queen Usada,Spa,07/21/2025,04:48:00,05:48:00,60,PGW0033
APN5769,Zelda Hassanah,Facial,06/08/2025,17:20:00,18:50:00,90,PGW0044
APN5770,Kenes Rajata,Spa,06/05/2025,23:16:00,23:46:00,30,PGW0034
APN5771,Prayitna Dongoran,Spa,07/19/2025,18:14:00,18:59:00,45,PGW0002
APN5772,Ajeng Wastuti,Spa,03/20/2025,21:53:00,23:23:00,90,PGW0002
APN5773,Garda Kuswandari,Facial,07/31/2025,12:48:00,13:33:00,45,PGW0030
APN5774,Zizi Megantara,Spa,05/20/2025,06:33:00,07:03:00,30,PGW0023
APN5775,dr. Ratna Farida,Facial,07/03/2025,18:37:00,20:07:00,90,PGW0038
APN5776,Harjasa Megantara,Manicure,05/29/2025,07:27:00,08:12:00,45,PGW0008
APN5777,"Mala Sudiati, S.Gz",Pedicure,04/22/2025,12:47:00,14:17:00,90,PGW0026
APN5778,Mala Salahudin,Manicure,06/03/2025,15:16:00,16:16:00,60,PGW0008
